id,clinic_id,profile_id,created_at,updated_at
,132,2059,,
,132,2060,,
,132,2061,,
,132,2062,,
,132,2063,,
,132,2064,,
,132,2065,,
,132,2066,,
,132,2067,,
,132,2068,,
,132,2069,,
,132,2070,,
,133,2071,,
,133,2072,,
,133,2073,,
,133,2074,,
,133,2075,,
,133,2076,,
,133,2077,,
,133,2078,,
,133,2079,,
,133,2080,,
,133,2081,,
,133,2082,,
,133,2083,,
,133,2084,,
,134,2085,,
,134,2086,,
,134,2087,,
,134,2088,,
,134,2089,,
,134,2090,,
,134,2091,,
,134,2092,,
,134,2093,,
,135,2094,,
,135,2095,,
,135,2096,,
,135,2097,,
,135,2098,,
,135,2099,,
,135,2100,,
,135,2101,,
,135,2102,,
,135,2103,,
,135,2104,,
,135,2105,,
,135,2106,,
,135,2107,,
,135,2108,,
,135,2109,,
,136,2110,,
,136,2111,,
,136,2112,,
,136,2113,,
,136,2114,,
,136,2115,,
,136,2116,,
,136,2117,,
,136,2118,,
,136,2119,,
,136,2120,,
,136,2121,,
,136,2122,,
,136,2123,,
,137,2124,,
,137,2125,,
,137,2126,,
,137,2127,,
,137,2128,,
,137,2129,,
,137,2130,,
,137,2131,,
,137,2132,,
,137,2133,,
,137,2134,,
,137,2135,,
,137,2136,,
,137,2137,,
,137,2138,,
,137,2139,,
,137,2140,,
,137,2141,,
,137,2142,,
,138,2143,,
,138,2144,,
,138,2145,,
,138,2146,,
,138,2147,,
,138,2148,,
,138,2149,,
,138,2150,,
,138,2151,,
,138,2152,,
,138,2153,,
,138,2154,,
,138,2155,,
,141,2156,,
,141,2157,,
,141,2158,,
,141,2159,,
,141,2160,,
,141,2161,,
,141,2162,,
,141,2163,,
,141,2164,,
,141,2165,,
,141,2166,,
,141,2167,,
,141,2168,,
,141,2169,,
,141,2170,,
,141,2171,,
,141,2172,,
,141,2173,,
,141,2174,,
,141,2175,,
,141,2176,,
,141,2177,,
,141,2178,,
,141,2179,,
,141,2180,,
,141,2181,,
,142,2182,,
,142,2183,,
,142,2184,,
,142,2185,,
,142,2186,,
,142,2187,,
,142,2188,,
,142,2189,,
,142,2190,,
,142,2191,,
,142,2192,,
,142,2193,,
,142,2194,,
,142,2195,,
,142,2196,,
,143,2197,,
,143,2198,,
,143,2199,,
,143,2200,,
,143,2201,,
,143,2202,,
,143,2203,,
,143,2204,,
,143,2205,,
,143,2206,,
,143,2207,,
,143,2208,,
,144,2209,,
,144,2210,,
,144,2211,,
,144,2212,,
,144,2213,,
,144,2214,,
,144,2215,,
,144,2216,,
,144,2217,,
,144,2218,,
,144,2219,,
,144,2220,,
,144,2221,,
,144,2222,,
,144,2223,,
,144,2224,,
,145,2225,,
,145,2226,,
,145,2227,,
,145,2228,,
,145,2229,,
,145,2230,,
,145,2231,,
,145,2232,,
,145,2233,,
,24,2245,,
,24,2246,,
,24,2247,,
,24,2248,,
,24,2249,,
,24,2250,,
,24,2251,,
,24,2252,,
,24,2253,,
,24,2254,,
,24,2255,,
,24,2256,,
,24,2257,,
,24,2258,,
,24,2259,,
,24,2260,,
,24,2261,,
,24,2262,,
,146,2263,,
,146,2264,,
,146,2265,,
,146,2266,,
,146,2267,,
,146,2268,,
,146,2269,,
,146,2270,,
,146,2271,,
,146,2272,,
,146,2273,,
,146,2274,,
,147,2275,,
,147,2276,,
,147,2277,,
,147,2278,,
,147,2279,,
,147,2280,,
,147,2281,,
,147,2282,,
,147,2283,,
,147,2284,,
,147,2285,,
,147,2286,,
,147,2287,,
,147,2288,,
,147,2289,,
,147,2290,,
,148,2291,,
,148,2292,,
,148,2293,,
,148,2294,,
,148,2295,,
,148,2296,,
,148,2297,,
,148,2298,,
,148,2299,,
,148,2300,,
,148,2301,,
,148,2302,,
,148,2303,,
,148,2304,,
,148,2305,,
,148,2306,,
,148,2307,,
,148,2308,,
,148,2309,,
,148,2310,,
,148,2311,,
,148,2312,,
,148,2313,,
,148,2314,,
,115,2315,,
,115,2316,,
,115,2317,,
,115,2318,,
,115,2319,,
,115,2320,,
,115,2321,,
,115,2322,,
,115,2323,,
,115,2324,,
,115,2325,,
,115,2326,,
,115,2327,,
,115,2328,,
,115,2329,,
,115,2330,,
,115,2331,,
,115,2332,,
,115,2333,,
,115,2334,,
,151,2347,,
,151,2348,,
,151,2349,,
,151,2350,,
,151,2351,,
,151,2352,,
,151,2353,,
,151,2354,,
,151,2355,,
,151,2356,,
,151,2357,,
,151,2358,,
,151,2359,,
,106,2360,,
,106,2361,,
,106,2362,,
,106,2363,,
,106,2364,,
,106,2365,,
,106,2366,,
,106,2367,,
,106,2368,,
,106,2369,,
,106,2370,,
,106,2371,,
,106,2372,,
,106,2373,,
,106,2374,,
,152,2391,,
,152,2392,,
,152,2393,,
,152,2394,,
,152,2395,,
,152,2396,,
,152,2397,,
,152,2398,,
,152,2399,,
,152,2400,,
,152,2401,,
,152,2402,,
,152,2403,,
,152,2404,,
,152,2405,,
,152,2406,,
,152,2407,,
,152,2408,,
,152,2409,,
,152,2410,,
,153,2411,,
,153,2412,,
,153,2413,,
,153,2414,,
,153,2415,,
,153,2416,,
,153,2417,,
,153,2418,,
,153,2419,,
,153,2420,,
,154,2421,,
,154,2422,,
,154,2423,,
,154,2424,,
,154,2425,,
,154,2426,,
,154,2427,,
,154,2428,,
,154,2429,,
,154,2430,,
,156,2457,,
,156,2458,,
,156,2459,,
,156,2460,,
,156,2461,,
,156,2462,,
,156,2463,,
,156,2464,,
,156,2465,,
,156,2466,,
,156,2467,,
,156,2468,,
,156,2469,,
,156,2470,,
,156,2471,,
,156,2472,,
,156,2473,,
,157,2474,,
,157,2475,,
,157,2476,,
,157,2477,,
,157,2478,,
,157,2479,,
,157,2480,,
,157,2481,,
,157,2482,,
,157,2483,,
,157,2484,,
,157,2485,,
,157,2486,,
,157,2487,,
,157,2488,,
,158,2489,,
,158,2490,,
,158,2491,,
,158,2492,,
,158,2493,,
,158,2494,,
,158,2495,,
,158,2496,,
,158,2497,,
,158,2498,,
,158,2499,,
,158,2500,,
,158,2501,,
,158,2502,,
,158,2503,,
,158,2504,,
,158,2505,,
,158,2506,,
,158,2507,,
,158,2508,,
,158,2509,,
,158,2510,,
,158,2511,,
,158,2512,,
,159,2513,,
,159,2514,,
,159,2515,,
,159,2516,,
,159,2517,,
,159,2518,,
,159,2519,,
,159,2520,,
,159,2521,,
,159,2522,,
,159,2523,,
,159,2524,,
,159,2525,,
,161,2526,,
,161,2527,,
,161,2528,,
,161,2529,,
,161,2530,,
,161,2531,,
,161,2532,,
,161,2533,,
,161,2534,,
,161,2535,,
,161,2536,,
,161,2537,,
,161,2538,,
,161,2539,,
,161,2540,,
,161,2541,,
,161,2542,,
,161,2543,,
,162,2544,,
,162,2545,,
,162,2546,,
,162,2547,,
,162,2548,,
,162,2549,,
,162,2550,,
,162,2551,,
,162,2552,,
,162,2553,,
,162,2554,,
,162,2555,,
,162,2556,,
,162,2557,,
,163,2570,,
,163,2571,,
,163,2572,,
,163,2573,,
,163,2574,,
,163,2575,,
,163,2576,,
,163,2577,,
,163,2578,,
,163,2579,,
,163,2580,,
,160,2581,,
,160,2582,,
,160,2583,,
,160,2584,,
,160,2585,,
,160,2586,,
,160,2587,,
,160,2588,,
,160,2589,,
,160,2590,,
,160,2591,,
,160,2592,,
,160,2593,,
,160,2594,,
,160,2595,,
,165,2596,,
,165,2597,,
,165,2598,,
,165,2599,,
,165,2600,,
,165,2601,,
,165,2602,,
,165,2603,,
,165,2604,,
,165,2605,,
,165,2606,,
,165,2607,,
,165,2608,,
,165,2609,,
,165,2610,,
,165,2611,,
,165,2612,,
,165,2613,,
,165,2614,,
,165,2615,,
,165,2616,,
,165,2617,,
,165,2618,,
,165,2619,,
,165,2620,,
,166,2621,,
,166,2622,,
,166,2623,,
,166,2624,,
,166,2625,,
,166,2626,,
,166,2627,,
,166,2628,,
,166,2629,,
,166,2630,,
,166,2631,,
,166,2632,,
,166,2633,,
,166,2634,,
,167,2635,,
,167,2636,,
,167,2637,,
,167,2638,,
,167,2639,,
,167,2640,,
,167,2641,,
,167,2642,,
,167,2643,,
,167,2644,,
,167,2645,,
,31,2646,,
,31,2647,,
,31,2648,,
,31,2649,,
,31,2650,,
,31,2651,,
,31,2652,,
,31,2653,,
,31,2654,,
,31,2655,,
,31,2656,,
,31,2657,,
,31,2658,,
,31,2659,,
,31,2660,,
,31,2661,,
,31,2662,,
,168,2663,,
,168,2664,,
,168,2665,,
,168,2666,,
,168,2667,,
,168,2668,,
,168,2669,,
,168,2670,,
,170,2677,,
,170,2678,,
,170,2679,,
,170,2680,,
,170,2681,,
,170,2682,,
,170,2683,,
,170,2684,,
,170,2685,,
,170,2686,,
,170,2687,,
,170,2688,,
,170,2689,,
,170,2690,,
,170,2691,,
,170,2692,,
,170,2693,,
,169,2710,,
,169,2711,,
,169,2712,,
,169,2713,,
,169,2714,,
,169,2715,,
,169,2716,,
,169,2717,,
,169,2718,,
,169,2719,,
,169,2720,,
,169,2721,,
,171,2722,,
,171,2723,,
,171,2724,,
,171,2725,,
,171,2726,,
,171,2727,,
,171,2728,,
,171,2729,,
,171,2730,,
,171,2731,,
,171,2732,,
,173,2744,,
,173,2745,,
,173,2746,,
,173,2747,,
,173,2748,,
,173,2749,,
,173,2750,,
,173,2751,,
,173,2752,,
,173,2753,,
,173,2754,,
,173,2755,,
,173,2756,,
,173,2757,,
,173,2758,,
,174,2793,,
,174,2794,,
,174,2795,,
,174,2796,,
,174,2797,,
,174,2798,,
,174,2799,,
,174,2800,,
,174,2801,,
,174,2802,,
,174,2803,,
,174,2804,,
,174,2805,,
,174,2806,,
,175,2807,,
,175,2808,,
,175,2809,,
,175,2810,,
,175,2811,,
,175,2812,,
,175,2813,,
,175,2814,,
,175,2815,,
,175,2816,,
,175,2817,,
,175,2818,,
,175,2819,,
,175,2820,,
,175,2821,,
,175,2822,,
,175,2823,,
,176,2824,,
,176,2825,,
,176,2826,,
,176,2827,,
,176,2828,,
,176,2829,,
,176,2830,,
,176,2831,,
,176,2832,,
,176,2833,,
,176,2834,,
,176,2835,,
,176,2836,,
,176,2837,,
,176,2838,,
,176,2839,,
,177,2848,,
,177,2849,,
,177,2850,,
,177,2851,,
,177,2852,,
,177,2853,,
,177,2854,,
,177,2855,,
,177,2856,,
,177,2857,,
,177,2858,,
,177,2859,,
,177,2860,,
,177,2861,,
,177,2862,,
,177,2863,,
,177,2864,,
,177,2865,,
,177,2866,,
,177,2867,,
,177,2868,,
,177,2869,,
,177,2870,,
,177,2871,,
,178,2872,,
,178,2873,,
,178,2874,,
,178,2875,,
,178,2876,,
,178,2877,,
,178,2878,,
,178,2879,,
,178,2880,,
,178,2881,,
,178,2882,,
,178,2883,,
,178,2884,,
,179,2885,,
,179,2886,,
,179,2887,,
,179,2888,,
,179,2889,,
,179,2890,,
,179,2891,,
,179,2892,,
,179,2893,,
,179,2894,,
,180,2895,,
,180,2896,,
,180,2897,,
,180,2898,,
,180,2899,,
,180,2900,,
,180,2901,,
,180,2902,,
,180,2903,,
,180,2904,,
,180,2905,,
,180,2906,,
,180,2907,,
,180,2908,,
,180,2909,,
,180,2910,,
,180,2911,,
,180,2912,,
,180,2913,,
,180,2914,,
,180,2915,,
,180,2916,,
,180,2917,,
,182,2918,,
,182,2919,,
,182,2920,,
,182,2921,,
,182,2922,,
,182,2923,,
,182,2924,,
,182,2925,,
,182,2926,,
,182,2927,,
,182,2928,,
,182,2929,,
,182,2930,,
,182,2931,,
,182,2932,,
,182,2933,,
,182,2934,,
,182,2935,,
,183,2936,,
,183,2937,,
,183,2938,,
,183,2939,,
,183,2940,,
,183,2941,,
,183,2942,,
,183,2943,,
,183,2944,,
,183,2945,,
,183,2946,,
,183,2947,,
,183,2948,,
,183,2949,,
,183,2950,,
,184,2951,,
,184,2952,,
,184,2953,,
,184,2954,,
,184,2955,,
,184,2956,,
,184,2957,,
,184,2958,,
,184,2959,,
,184,2960,,
,184,2961,,
,184,2962,,
,184,2963,,
,184,2964,,
,184,2965,,
,184,2966,,
,184,2967,,
,184,2968,,
,185,2969,,
,185,2970,,
,185,2971,,
,185,2972,,
,185,2973,,
,185,2974,,
,185,2975,,
,185,2976,,
,185,2977,,
,185,2978,,
,185,2979,,
,185,2980,,
,185,2981,,
,185,2982,,
,185,2983,,
,185,2984,,
,185,2985,,
,185,2986,,
,186,2987,,
,186,2988,,
,186,2989,,
,186,2990,,
,186,2991,,
,186,2992,,
,186,2993,,
,186,2994,,
,186,2995,,
,187,2996,,
,187,2997,,
,187,2998,,
,187,2999,,
,187,3000,,
,187,3001,,
,187,3002,,
,187,3003,,
,187,3004,,
,108,3011,,
,105,3012,,
,105,3013,,
,105,3014,,
,105,3015,,
,105,3016,,
,105,3017,,
,105,3018,,
,105,3019,,
,105,3020,,
,105,3021,,
,105,3022,,
,105,3023,,
,105,3024,,
,105,3025,,
,105,3026,,
,105,3027,,
,105,3028,,
,105,3029,,
,105,3030,,
,105,3031,,
,105,3032,,
,105,3033,,
,105,3034,,
,105,3035,,
,105,3036,,
,105,3037,,
,105,3038,,
,105,3039,,
,191,3040,,
,191,3041,,
,191,3042,,
,191,3043,,
,191,3044,,
,191,3045,,
,191,3046,,
,191,3047,,
,191,3048,,
,191,3049,,
,191,3050,,
,191,3051,,
,191,3052,,
,191,3053,,
,191,3054,,
,191,3055,,
,191,3056,,
,191,3057,,
,191,3058,,
,191,3059,,
,191,3060,,
,191,3061,,
,191,3062,,
,191,3063,,
,190,3064,,
,190,3065,,
,190,3066,,
,190,3067,,
,190,3068,,
,190,3069,,
,190,3070,,
,190,3071,,
,190,3072,,
,190,3073,,
,190,3074,,
,190,3075,,
,190,3076,,
,190,3077,,
,189,3078,,
,189,3079,,
,189,3080,,
,189,3081,,
,189,3082,,
,189,3083,,
,189,3084,,
,189,3085,,
,189,3086,,
,189,3087,,
,193,3088,,
,193,3089,,
,193,3090,,
,193,3091,,
,193,3092,,
,193,3093,,
,193,3094,,
,193,3095,,
,193,3096,,
,193,3097,,
,193,3098,,
,193,3099,,
,193,3100,,
,193,3101,,
,193,3102,,
,193,3103,,
,192,3104,,
,192,3105,,
,192,3106,,
,192,3107,,
,192,3108,,
,192,3109,,
,192,3110,,
,192,3111,,
,192,3112,,
,192,3113,,
,192,3114,,
,192,3115,,
,192,3116,,
,194,3117,,
,194,3118,,
,194,3119,,
,194,3120,,
,194,3121,,
,194,3122,,
,194,3123,,
,194,3124,,
,194,3125,,
,194,3126,,
,194,3127,,
,194,3128,,
,194,3129,,
,194,3130,,
,194,3131,,
,194,3132,,
,194,3133,,
,194,3134,,
,195,3135,,
,195,3136,,
,195,3137,,
,195,3138,,
,195,3139,,
,195,3140,,
,195,3141,,
,195,3142,,
,195,3143,,
,195,3144,,
,195,3145,,
,195,3146,,
,195,3147,,
,197,3184,,
,197,3185,,
,197,3186,,
,197,3187,,
,197,3188,,
,197,3189,,
,197,3190,,
,197,3191,,
,197,3192,,
,197,3193,,
,197,3194,,
,197,3195,,
,197,3196,,
,197,3197,,
,197,3198,,
,197,3199,,
,197,3200,,
,196,3201,,
,196,3202,,
,196,3203,,
,196,3204,,
,196,3205,,
,196,3206,,
,196,3207,,
,196,3208,,
,196,3209,,
,196,3210,,
,196,3211,,
,198,3212,,
,198,3213,,
,198,3214,,
,198,3215,,
,198,3216,,
,198,3217,,
,198,3218,,
,198,3219,,
,198,3220,,
,198,3221,,
,198,3222,,
,198,3223,,
,198,3224,,
,198,3225,,
,198,3226,,
,198,3227,,
,198,3228,,
,198,3229,,
,198,3230,,
,198,3231,,
,199,3232,,
,199,3233,,
,199,3234,,
,199,3235,,
,199,3236,,
,199,3237,,
,199,3238,,
,199,3239,,
,199,3240,,
,199,3241,,
,199,3242,,
,199,3243,,
,199,3244,,
,199,3245,,
,199,3246,,
,200,3247,,
,200,3248,,
,200,3249,,
,200,3250,,
,200,3251,,
,200,3252,,
,200,3253,,
,200,3254,,
,200,3255,,
,200,3256,,
,200,3257,,
,200,3258,,
,202,3259,,
,202,3260,,
,202,3261,,
,202,3262,,
,202,3263,,
,202,3264,,
,202,3265,,
,202,3266,,
,202,3267,,
,202,3268,,
,202,3269,,
,202,3270,,
,202,3271,,
,202,3272,,
,202,3273,,
,202,3274,,
,202,3275,,
,202,3276,,
,202,3277,,
,202,3278,,
,201,3279,,
,201,3280,,
,201,3281,,
,201,3282,,
,201,3283,,
,201,3284,,
,201,3285,,
,201,3286,,
,201,3287,,
,201,3288,,
,201,3289,,
,201,3290,,
,203,3291,,
,203,3292,,
,203,3293,,
,203,3294,,
,203,3295,,
,203,3296,,
,203,3297,,
,203,3298,,
,203,3299,,
,203,3300,,
,203,3301,,
,203,3302,,
,203,3303,,
,203,3304,,
,203,3305,,
,203,3306,,
,205,3307,,
,205,3308,,
,205,3309,,
,205,3310,,
,205,3311,,
,205,3312,,
,205,3313,,
,205,3314,,
,205,3315,,
,205,3316,,
,205,3317,,
,205,3318,,
,205,3319,,
,205,3320,,
,205,3321,,
,205,3322,,
,205,3323,,
,205,3324,,
,205,3325,,
,205,3326,,
,205,3327,,
,206,3328,,
,206,3329,,
,206,3330,,
,206,3331,,
,206,3332,,
,206,3333,,
,206,3334,,
,206,3335,,
,206,3336,,
,206,3337,,
,206,3338,,
,206,3339,,
,206,3340,,
,206,3341,,
,206,3342,,
,206,3343,,
,206,3344,,
,206,3345,,
,204,3346,,
,204,3347,,
,204,3348,,
,204,3349,,
,204,3350,,
,204,3351,,
,204,3352,,
,204,3353,,
,204,3354,,
,204,3355,,
,204,3356,,
,204,3357,,
,204,3358,,
,204,3359,,
,184,2961,,
,184,2962,,
,184,2963,,
,184,2964,,
,184,2965,,
,184,2966,,
,184,2967,,
,184,2968,,
,185,2969,,
,185,2970,,
,185,2971,,
,185,2972,,
,185,2973,,
,185,2974,,
,185,2975,,
,185,2976,,
,185,2977,,
,185,2978,,
,185,2979,,
,185,2980,,
,185,2981,,
,185,2982,,
,185,2983,,
,185,2984,,
,185,2985,,
,185,2986,,
,186,2987,,
,186,2988,,
,186,2989,,
,186,2990,,
,186,2991,,
,186,2992,,
,186,2993,,
,186,2994,,
,186,2995,,
,187,2996,,
,187,2997,,
,187,2998,,
,187,2999,,
,187,3000,,
,187,3001,,
,187,3002,,
,187,3003,,
,187,3004,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,108,3011,,
,105,3012,,
,105,3013,,
,105,3014,,
,105,3015,,
,105,3016,,
,105,3017,,
,105,3018,,
,105,3019,,
,105,3020,,
,105,3021,,
,105,3022,,
,105,3023,,
,105,3024,,
,105,3025,,
,105,3026,,
,105,3027,,
,105,3028,,
,105,3029,,
,105,3030,,
,105,3031,,
,105,3032,,
,105,3033,,
,105,3034,,
,105,3035,,
,105,3036,,
,105,3037,,
,105,3038,,
,105,3039,,
,191,3040,,
,191,3041,,
,191,3042,,
,191,3043,,
,191,3044,,
,191,3045,,
,191,3046,,
,191,3047,,
,191,3048,,
,191,3049,,
,191,3050,,
,191,3051,,
,191,3052,,
,191,3053,,
,191,3054,,
,191,3055,,
,191,3056,,
,191,3057,,
,191,3058,,
,191,3059,,
,191,3060,,
,191,3061,,
,191,3062,,
,191,3063,,
,190,3064,,
,190,3065,,
,190,3066,,
,190,3067,,
,190,3068,,
,190,3069,,
,190,3070,,
,190,3071,,
,190,3072,,
,190,3073,,
,190,3074,,
,190,3075,,
,190,3076,,
,190,3077,,
,189,3078,,
,189,3079,,
,189,3080,,
,189,3081,,
,189,3082,,
,189,3083,,
,189,3084,,
,189,3085,,
,189,3086,,
,189,3087,,
,193,3088,,
,193,3089,,
,193,3090,,
,193,3091,,
,193,3092,,
,193,3093,,
,193,3094,,
,193,3095,,
,193,3096,,
,193,3097,,
,193,3098,,
,193,3099,,
,193,3100,,
,193,3101,,
,193,3102,,
,193,3103,,
,192,3104,,
,192,3105,,
,192,3106,,
,192,3107,,
,192,3108,,
,192,3109,,
,192,3110,,
,192,3111,,
,192,3112,,
,192,3113,,
,192,3114,,
,192,3115,,
,192,3116,,
,194,3117,,
,194,3118,,
,194,3119,,
,194,3120,,
,194,3121,,
,194,3122,,
,194,3123,,
,194,3124,,
,194,3125,,
,194,3126,,
,194,3127,,
,194,3128,,
,194,3129,,
,194,3130,,
,194,3131,,
,194,3132,,
,194,3133,,
,194,3134,,
,195,3135,,
,195,3136,,
,195,3137,,
,195,3138,,
,195,3139,,
,195,3140,,
,195,3141,,
,195,3142,,
,195,3143,,
,195,3144,,
,195,3145,,
,195,3146,,
,195,3147,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,197,3184,,
,197,3185,,
,197,3186,,
,197,3187,,
,197,3188,,
,197,3189,,
,197,3190,,
,197,3191,,
,197,3192,,
,197,3193,,
,197,3194,,
,197,3195,,
,197,3196,,
,197,3197,,
,197,3198,,
,197,3199,,
,197,3200,,
,196,3201,,
,196,3202,,
,196,3203,,
,196,3204,,
,196,3205,,
,196,3206,,
,196,3207,,
,196,3208,,
,196,3209,,
,196,3210,,
,196,3211,,
,198,3212,,
,198,3213,,
,198,3214,,
,198,3215,,
,198,3216,,
,198,3217,,
,198,3218,,
,198,3219,,
,198,3220,,
,198,3221,,
,198,3222,,
,198,3223,,
,198,3224,,
,198,3225,,
,198,3226,,
,198,3227,,
,198,3228,,
,198,3229,,
,198,3230,,
,198,3231,,
,199,3232,,
,199,3233,,
,199,3234,,
,199,3235,,
,199,3236,,
,199,3237,,
,199,3238,,
,199,3239,,
,199,3240,,
,199,3241,,
,199,3242,,
,199,3243,,
,199,3244,,
,199,3245,,
,199,3246,,
,200,3247,,
,200,3248,,
,200,3249,,
,200,3250,,
,200,3251,,
,200,3252,,
,200,3253,,
,200,3254,,
,200,3255,,
,200,3256,,
,200,3257,,
,200,3258,,
,202,3259,,
,202,3260,,
,202,3261,,
,202,3262,,
,202,3263,,
,202,3264,,
,202,3265,,
,202,3266,,
,202,3267,,
,202,3268,,
,202,3269,,
,202,3270,,
,202,3271,,
,202,3272,,
,202,3273,,
,202,3274,,
,202,3275,,
,202,3276,,
,202,3277,,
,202,3278,,
,201,3279,,
,201,3280,,
,201,3281,,
,201,3282,,
,201,3283,,
,201,3284,,
,201,3285,,
,201,3286,,
,201,3287,,
,201,3288,,
,201,3289,,
,201,3290,,
,203,3291,,
,203,3292,,
,203,3293,,
,203,3294,,
,203,3295,,
,203,3296,,
,203,3297,,
,203,3298,,
,203,3299,,
,203,3300,,
,203,3301,,
,203,3302,,
,203,3303,,
,203,3304,,
,203,3305,,
,203,3306,,
,205,3307,,
,205,3308,,
,205,3309,,
,205,3310,,
,205,3311,,
,205,3312,,
,205,3313,,
,205,3314,,
,205,3315,,
,205,3316,,
,205,3317,,
,205,3318,,
,205,3319,,
,205,3320,,
,205,3321,,
,205,3322,,
,205,3323,,
,205,3324,,
,205,3325,,
,205,3326,,
,205,3327,,
,206,3328,,
,206,3329,,
,206,3330,,
,206,3331,,
,206,3332,,
,206,3333,,
,206,3334,,
,206,3335,,
,206,3336,,
,206,3337,,
,206,3338,,
,206,3339,,
,206,3340,,
,206,3341,,
,206,3342,,
,206,3343,,
,206,3344,,
,206,3345,,
,204,3346,,
,204,3347,,
,204,3348,,
,204,3349,,
,204,3350,,
,204,3351,,
,204,3352,,
,204,3353,,
,204,3354,,
,204,3355,,
,204,3356,,
,204,3357,,
,204,3358,,
,204,3359,,
