id,clinic_id,profile_id,created_at,updated_at
2925,205,3324,2019-02-28 11:56:43,2019-02-28 11:56:43
2924,205,3323,2019-03-01 11:56:43,2019-03-01 11:56:43
2923,205,3322,2019-03-02 11:56:43,2019-03-02 11:56:43
2922,205,3321,2019-03-03 11:56:43,2019-03-03 11:56:43
2921,205,3320,2019-03-04 11:56:43,2019-03-04 11:56:43
2920,205,3319,2019-03-05 11:56:43,2019-03-05 11:56:43
2919,205,3318,2019-03-06 11:56:43,2019-03-06 11:56:43
2918,205,3317,2019-03-07 11:56:43,2019-03-07 11:56:43
2917,205,3316,2019-03-08 11:56:43,2019-03-08 11:56:43
2916,205,3315,2019-03-09 11:56:43,2019-03-09 11:56:43
2915,205,3314,2019-03-10 11:56:43,2019-03-10 11:56:43
2914,205,3313,2019-03-11 11:56:43,2019-03-11 11:56:43
2913,205,3312,2019-03-12 11:56:43,2019-03-12 11:56:43
2912,205,3311,2019-03-13 11:56:43,2019-03-13 11:56:43
2911,205,3310,2019-03-14 11:56:43,2019-03-14 11:56:43
2910,205,3309,2019-03-15 11:56:43,2019-03-15 11:56:43
2909,205,3308,2019-03-16 11:56:43,2019-03-16 11:56:43
2908,205,3307,2019-03-17 11:56:43,2019-03-17 11:56:43
2907,203,3306,2019-03-18 11:56:43,2019-03-18 11:56:43
2906,203,3305,2019-03-19 11:56:43,2019-03-19 11:56:43
2905,203,3304,2019-03-20 11:56:43,2019-03-20 11:56:43
2904,203,3303,2019-03-21 11:56:43,2019-03-21 11:56:43
2903,203,3302,2019-03-22 11:56:43,2019-03-22 11:56:43
2902,203,3301,2019-03-23 11:56:43,2019-03-23 11:56:43
2901,203,3300,2019-03-24 11:56:43,2019-03-24 11:56:43
2900,203,3299,2019-03-25 11:56:43,2019-03-25 11:56:43
2899,203,3298,2019-03-26 11:56:43,2019-03-26 11:56:43
2898,203,3297,2019-03-27 11:56:43,2019-03-27 11:56:43
2897,203,3296,2019-03-28 11:56:43,2019-03-28 11:56:43
2896,203,3295,2019-03-29 11:56:43,2019-03-29 11:56:43
2895,203,3294,2019-03-30 11:56:43,2019-03-30 11:56:43
2894,203,3293,2019-03-31 11:56:43,2019-03-31 11:56:43
2893,203,3292,2019-04-01 11:56:43,2019-04-01 11:56:43
2892,203,3291,2019-04-02 11:56:43,2019-04-02 11:56:43
2891,201,3290,2019-04-03 11:56:43,2019-04-03 11:56:43
2890,201,3289,2019-04-04 11:56:43,2019-04-04 11:56:43
2889,201,3288,2019-04-05 11:56:43,2019-04-05 11:56:43
2888,201,3287,2019-04-06 11:56:43,2019-04-06 11:56:43
2887,201,3286,2019-04-07 11:56:43,2019-04-07 11:56:43
2886,201,3285,2019-04-08 11:56:43,2019-04-08 11:56:43
2885,201,3284,2019-04-09 11:56:43,2019-04-09 11:56:43
2884,201,3283,2019-04-10 11:56:43,2019-04-10 11:56:43
2883,201,3282,2019-04-11 11:56:43,2019-04-11 11:56:43
2882,201,3281,2019-04-12 11:56:43,2019-04-12 11:56:43
2881,201,3280,2019-04-13 11:56:43,2019-04-13 11:56:43
2880,201,3279,2019-04-14 11:56:43,2019-04-14 11:56:43
2879,202,3278,2019-04-15 11:56:43,2019-04-15 11:56:43
2878,202,3277,2019-04-16 11:56:43,2019-04-16 11:56:43
2877,202,3276,2019-04-17 11:56:43,2019-04-17 11:56:43
2876,202,3275,2019-04-18 11:56:43,2019-04-18 11:56:43
2875,202,3274,2019-04-19 11:56:43,2019-04-19 11:56:43
2874,202,3273,2019-04-20 11:56:43,2019-04-20 11:56:43
2873,202,3272,2019-04-21 11:56:43,2019-04-21 11:56:43
2872,202,3271,2019-04-22 11:56:43,2019-04-22 11:56:43
2871,202,3270,2019-04-23 11:56:43,2019-04-23 11:56:43
2870,202,3269,2019-04-24 11:56:43,2019-04-24 11:56:43
2869,202,3268,2019-04-25 11:56:43,2019-04-25 11:56:43
2868,202,3267,2019-04-26 11:56:43,2019-04-26 11:56:43
2867,202,3266,2019-04-27 11:56:43,2019-04-27 11:56:43
2866,202,3265,2019-04-28 11:56:43,2019-04-28 11:56:43
2865,202,3264,2019-04-29 11:56:43,2019-04-29 11:56:43
2864,202,3263,2019-04-30 11:56:43,2019-04-30 11:56:43
2863,202,3262,2019-05-01 11:56:43,2019-05-01 11:56:43
2862,202,3261,2019-05-02 11:56:43,2019-05-02 11:56:43
2861,202,3260,2019-05-03 11:56:43,2019-05-03 11:56:43
2860,202,3259,2019-05-04 11:56:43,2019-05-04 11:56:43
2859,200,3258,2019-05-05 11:56:43,2019-05-05 11:56:43
2858,200,3257,2019-05-06 11:56:43,2019-05-06 11:56:43
2857,200,3256,2019-05-07 11:56:43,2019-05-07 11:56:43
2856,200,3255,2019-05-08 11:56:43,2019-05-08 11:56:43
2855,200,3254,2019-05-09 11:56:43,2019-05-09 11:56:43
2854,200,3253,2019-05-10 11:56:43,2019-05-10 11:56:43
2853,200,3252,2019-05-11 11:56:43,2019-05-11 11:56:43
2852,200,3251,2019-05-12 11:56:43,2019-05-12 11:56:43
2851,200,3250,2019-05-13 11:56:43,2019-05-13 11:56:43
2850,200,3249,2019-05-14 11:56:43,2019-05-14 11:56:43
2849,200,3248,2019-05-15 11:56:43,2019-05-15 11:56:43
2848,200,3247,2019-05-16 11:56:43,2019-05-16 11:56:43
2847,199,3246,2019-05-17 11:56:43,2019-05-17 11:56:43
2846,199,3245,2019-05-18 11:56:43,2019-05-18 11:56:43
2845,199,3244,2019-05-19 11:56:43,2019-05-19 11:56:43
2844,199,3243,2019-05-20 11:56:43,2019-05-20 11:56:43
2843,199,3242,2019-05-21 11:56:43,2019-05-21 11:56:43
2842,199,3241,2019-05-22 11:56:43,2019-05-22 11:56:43
2841,199,3240,2019-05-23 11:56:43,2019-05-23 11:56:43
2840,199,3239,2019-05-24 11:56:43,2019-05-24 11:56:43
2839,199,3238,2019-05-25 11:56:43,2019-05-25 11:56:43
2838,199,3237,2019-05-26 11:56:43,2019-05-26 11:56:43
2837,199,3236,2019-05-27 11:56:43,2019-05-27 11:56:43
2836,199,3235,2019-05-28 11:56:43,2019-05-28 11:56:43
2835,199,3234,2019-05-29 11:56:43,2019-05-29 11:56:43
2834,199,3233,2019-05-30 11:56:43,2019-05-30 11:56:43
2833,199,3232,2019-05-31 11:56:43,2019-05-31 11:56:43
2832,198,3231,2019-06-01 11:56:43,2019-06-01 11:56:43
2831,198,3230,2019-06-02 11:56:43,2019-06-02 11:56:43
2830,198,3229,2019-06-03 11:56:43,2019-06-03 11:56:43
2829,198,3228,2019-06-04 11:56:43,2019-06-04 11:56:43
2828,198,3227,2019-06-05 11:56:43,2019-06-05 11:56:43
2827,198,3226,2019-06-06 11:56:43,2019-06-06 11:56:43
2826,198,3225,2019-06-07 11:56:43,2019-06-07 11:56:43
2825,198,3224,2019-06-08 11:56:43,2019-06-08 11:56:43
2824,198,3223,2019-06-09 11:56:43,2019-06-09 11:56:43
2823,198,3222,2019-06-10 11:56:43,2019-06-10 11:56:43
2822,198,3221,2019-06-11 11:56:43,2019-06-11 11:56:43
2821,198,3220,2019-06-12 11:56:43,2019-06-12 11:56:43
2820,198,3219,2019-06-13 11:56:43,2019-06-13 11:56:43
2819,198,3218,2019-06-14 11:56:43,2019-06-14 11:56:43
2818,198,3217,2019-06-15 11:56:43,2019-06-15 11:56:43
2817,198,3216,2019-06-16 11:56:43,2019-06-16 11:56:43
2816,198,3215,2019-06-17 11:56:43,2019-06-17 11:56:43
2815,198,3214,2019-06-18 11:56:43,2019-06-18 11:56:43
2814,198,3213,2019-06-19 11:56:43,2019-06-19 11:56:43
2813,198,3212,2019-06-20 11:56:43,2019-06-20 11:56:43
2812,196,3211,2019-06-21 11:56:43,2019-06-21 11:56:43
2811,196,3210,2019-06-22 11:56:43,2019-06-22 11:56:43
2810,196,3209,2019-06-23 11:56:43,2019-06-23 11:56:43
2809,196,3208,2019-06-24 11:56:43,2019-06-24 11:56:43
2808,196,3207,2019-06-25 11:56:43,2019-06-25 11:56:43
2807,196,3206,2019-06-26 11:56:43,2019-06-26 11:56:43
2806,196,3205,2019-06-27 11:56:43,2019-06-27 11:56:43
2805,196,3204,2019-06-28 11:56:43,2019-06-28 11:56:43
2804,196,3203,2019-06-29 11:56:43,2019-06-29 11:56:43
2803,196,3202,2019-06-30 11:56:43,2019-06-30 11:56:43
2802,196,3201,2019-07-01 11:56:43,2019-07-01 11:56:43
2801,197,3200,2019-07-02 11:56:43,2019-07-02 11:56:43
2800,197,3199,2019-07-03 11:56:43,2019-07-03 11:56:43
2799,197,3198,2019-07-04 11:56:43,2019-07-04 11:56:43
2798,197,3197,2019-07-05 11:56:43,2019-07-05 11:56:43
2797,197,3196,2019-07-06 11:56:43,2019-07-06 11:56:43
2796,197,3195,2019-07-07 11:56:43,2019-07-07 11:56:43
2795,197,3194,2019-07-08 11:56:43,2019-07-08 11:56:43
2794,197,3193,2019-07-09 11:56:43,2019-07-09 11:56:43
2793,197,3192,2019-07-10 11:56:43,2019-07-10 11:56:43
2792,197,3191,2019-07-11 11:56:43,2019-07-11 11:56:43
2791,197,3190,2019-07-12 11:56:43,2019-07-12 11:56:43
2790,197,3189,2019-07-13 11:56:43,2019-07-13 11:56:43
2789,197,3188,2019-07-14 11:56:43,2019-07-14 11:56:43
2788,197,3187,2019-07-15 11:56:43,2019-07-15 11:56:43
2787,197,3186,2019-07-16 11:56:43,2019-07-16 11:56:43
2786,197,3185,2019-07-17 11:56:43,2019-07-17 11:56:43
2785,197,3184,2019-07-18 11:56:43,2019-07-18 11:56:43
2784,195,3147,2019-07-19 11:56:43,2019-07-19 11:56:43
2783,195,3146,2019-07-20 11:56:43,2019-07-20 11:56:43
2782,195,3145,2019-07-21 11:56:43,2019-07-21 11:56:43
2781,195,3144,2019-07-22 11:56:43,2019-07-22 11:56:43
2780,195,3143,2019-07-23 11:56:43,2019-07-23 11:56:43
2779,195,3142,2019-07-24 11:56:43,2019-07-24 11:56:43
2778,195,3141,2019-07-25 11:56:43,2019-07-25 11:56:43
2777,195,3140,2019-07-26 11:56:43,2019-07-26 11:56:43
2776,195,3139,2019-07-27 11:56:43,2019-07-27 11:56:43
2775,195,3138,2019-07-28 11:56:43,2019-07-28 11:56:43
2774,195,3137,2019-07-29 11:56:43,2019-07-29 11:56:43
2773,195,3136,2019-07-30 11:56:43,2019-07-30 11:56:43
2772,195,3135,2019-07-31 11:56:43,2019-07-31 11:56:43
2771,194,3134,2019-08-01 11:56:43,2019-08-01 11:56:43
2770,194,3133,2019-08-02 11:56:43,2019-08-02 11:56:43
2769,194,3132,2019-08-03 11:56:43,2019-08-03 11:56:43
2768,194,3131,2019-08-04 11:56:43,2019-08-04 11:56:43
2767,194,3130,2019-08-05 11:56:43,2019-08-05 11:56:43
2766,194,3129,2019-08-06 11:56:43,2019-08-06 11:56:43
2765,194,3128,2019-08-07 11:56:43,2019-08-07 11:56:43
2764,194,3127,2019-08-08 11:56:43,2019-08-08 11:56:43
2763,194,3126,2019-08-09 11:56:43,2019-08-09 11:56:43
2762,194,3125,2019-08-10 11:56:43,2019-08-10 11:56:43
2761,194,3124,2019-08-11 11:56:43,2019-08-11 11:56:43
2760,194,3123,2019-08-12 11:56:43,2019-08-12 11:56:43
2759,194,3122,2019-08-13 11:56:43,2019-08-13 11:56:43
2758,194,3121,2019-08-14 11:56:43,2019-08-14 11:56:43
2757,194,3120,2019-08-15 11:56:43,2019-08-15 11:56:43
2756,194,3119,2019-08-16 11:56:43,2019-08-16 11:56:43
2755,194,3118,2019-08-17 11:56:43,2019-08-17 11:56:43
2754,194,3117,2019-08-18 11:56:43,2019-08-18 11:56:43
2753,192,3116,2019-08-19 11:56:43,2019-08-19 11:56:43
2752,192,3115,2019-08-20 11:56:43,2019-08-20 11:56:43
2751,192,3114,2019-08-21 11:56:43,2019-08-21 11:56:43
2750,192,3113,2019-08-22 11:56:43,2019-08-22 11:56:43
2749,192,3112,2019-08-23 11:56:43,2019-08-23 11:56:43
2748,192,3111,2019-08-24 11:56:43,2019-08-24 11:56:43
2747,192,3110,2019-08-25 11:56:43,2019-08-25 11:56:43
2746,192,3109,2019-08-26 11:56:43,2019-08-26 11:56:43
2745,192,3108,2019-08-27 11:56:43,2019-08-27 11:56:43
2744,192,3107,2019-08-28 11:56:43,2019-08-28 11:56:43
2743,192,3106,2019-08-29 11:56:43,2019-08-29 11:56:43
2742,192,3105,2019-08-30 11:56:43,2019-08-30 11:56:43
2741,192,3104,2019-08-31 11:56:43,2019-08-31 11:56:43
2740,193,3103,2019-09-01 11:56:43,2019-09-01 11:56:43
2739,193,3102,2019-09-02 11:56:43,2019-09-02 11:56:43
2738,193,3101,2019-09-03 11:56:43,2019-09-03 11:56:43
2737,193,3100,2019-09-04 11:56:43,2019-09-04 11:56:43
2736,193,3099,2019-09-05 11:56:43,2019-09-05 11:56:43
2735,193,3098,2019-09-06 11:56:43,2019-09-06 11:56:43
2734,193,3097,2019-09-07 11:56:43,2019-09-07 11:56:43
2733,193,3096,2019-09-08 11:56:43,2019-09-08 11:56:43
2732,193,3095,2019-09-09 11:56:43,2019-09-09 11:56:43
2731,193,3094,2019-09-10 11:56:43,2019-09-10 11:56:43
2730,193,3093,2019-09-11 11:56:43,2019-09-11 11:56:43
2729,193,3092,2019-09-12 11:56:43,2019-09-12 11:56:43
2728,193,3091,2019-09-13 11:56:43,2019-09-13 11:56:43
2727,193,3090,2019-09-14 11:56:43,2019-09-14 11:56:43
2726,193,3089,2019-09-15 11:56:43,2019-09-15 11:56:43
2725,193,3088,2019-09-16 11:56:43,2019-09-16 11:56:43
2724,189,3087,2019-09-17 11:56:43,2019-09-17 11:56:43
2723,189,3086,2019-09-18 11:56:43,2019-09-18 11:56:43
2722,189,3085,2019-09-19 11:56:43,2019-09-19 11:56:43
2721,189,3084,2019-09-20 11:56:43,2019-09-20 11:56:43
2720,189,3083,2019-09-21 11:56:43,2019-09-21 11:56:43
2719,189,3082,2019-09-22 11:56:43,2019-09-22 11:56:43
2718,189,3081,2019-09-23 11:56:43,2019-09-23 11:56:43
2717,189,3080,2019-09-24 11:56:43,2019-09-24 11:56:43
2716,189,3079,2019-09-25 11:56:43,2019-09-25 11:56:43
2715,189,3078,2019-09-26 11:56:43,2019-09-26 11:56:43
2714,190,3077,2019-09-27 11:56:43,2019-09-27 11:56:43
2713,190,3076,2019-09-28 11:56:43,2019-09-28 11:56:43
2712,190,3075,2019-09-29 11:56:43,2019-09-29 11:56:43
2711,190,3074,2019-09-30 11:56:43,2019-09-30 11:56:43
2710,190,3073,2019-10-01 11:56:43,2019-10-01 11:56:43
2709,190,3072,2019-10-02 11:56:43,2019-10-02 11:56:43
2708,190,3071,2019-10-03 11:56:43,2019-10-03 11:56:43
2707,190,3070,2019-10-04 11:56:43,2019-10-04 11:56:43
2706,190,3069,2019-10-05 11:56:43,2019-10-05 11:56:43
2705,190,3068,2019-10-06 11:56:43,2019-10-06 11:56:43
2704,190,3067,2019-10-07 11:56:43,2019-10-07 11:56:43
2703,190,3066,2019-10-08 11:56:43,2019-10-08 11:56:43
2702,190,3065,2019-10-09 11:56:43,2019-10-09 11:56:43
2701,190,3064,2019-10-10 11:56:43,2019-10-10 11:56:43
2700,191,3063,2019-10-11 11:56:43,2019-10-11 11:56:43
2699,191,3062,2019-10-12 11:56:43,2019-10-12 11:56:43
2698,191,3061,2019-10-13 11:56:43,2019-10-13 11:56:43
2697,191,3060,2019-10-14 11:56:43,2019-10-14 11:56:43
2696,191,3059,2019-10-15 11:56:43,2019-10-15 11:56:43
2695,191,3058,2019-10-16 11:56:43,2019-10-16 11:56:43
2694,191,3057,2019-10-17 11:56:43,2019-10-17 11:56:43
2693,191,3056,2019-10-18 11:56:43,2019-10-18 11:56:43
2692,191,3055,2019-10-19 11:56:43,2019-10-19 11:56:43
2691,191,3054,2019-10-20 11:56:43,2019-10-20 11:56:43
2690,191,3053,2019-10-21 11:56:43,2019-10-21 11:56:43
2689,191,3052,2019-10-22 11:56:43,2019-10-22 11:56:43
2688,191,3051,2019-10-23 11:56:43,2019-10-23 11:56:43
2687,191,3050,2019-10-24 11:56:43,2019-10-24 11:56:43
2686,191,3049,2019-10-25 11:56:43,2019-10-25 11:56:43
2685,191,3048,2019-10-26 11:56:43,2019-10-26 11:56:43
2684,191,3047,2019-10-27 11:56:43,2019-10-27 11:56:43
2683,191,3046,2019-10-28 11:56:43,2019-10-28 11:56:43
2682,191,3045,2019-10-29 11:56:43,2019-10-29 11:56:43
2681,191,3044,2019-10-30 11:56:43,2019-10-30 11:56:43
2680,191,3043,2019-10-31 11:56:43,2019-10-31 11:56:43
2679,191,3042,2019-11-01 11:56:43,2019-11-01 11:56:43
2678,191,3041,2019-11-02 11:56:43,2019-11-02 11:56:43
2677,191,3040,2019-11-03 11:56:43,2019-11-03 11:56:43
2676,105,3039,2019-11-04 11:56:43,2019-11-04 11:56:43
2675,105,3038,2019-11-05 11:56:43,2019-11-05 11:56:43
2674,105,3037,2019-11-06 11:56:43,2019-11-06 11:56:43
2673,105,3036,2019-11-07 11:56:43,2019-11-07 11:56:43
2672,105,3035,2019-11-08 11:56:43,2019-11-08 11:56:43
2671,105,3034,2019-11-09 11:56:43,2019-11-09 11:56:43
2670,105,3033,2019-11-10 11:56:43,2019-11-10 11:56:43
2669,105,3032,2019-11-11 11:56:43,2019-11-11 11:56:43
2668,105,3031,2019-11-12 11:56:43,2019-11-12 11:56:43
2667,105,3030,2019-11-13 11:56:43,2019-11-13 11:56:43
2666,105,3029,2019-11-14 11:56:43,2019-11-14 11:56:43
2665,105,3028,2019-11-15 11:56:43,2019-11-15 11:56:43
2664,105,3027,2019-11-16 11:56:43,2019-11-16 11:56:43
2663,105,3026,2019-11-17 11:56:43,2019-11-17 11:56:43
2662,105,3025,2019-11-18 11:56:43,2019-11-18 11:56:43
2661,105,3024,2019-11-19 11:56:43,2019-11-19 11:56:43
2660,105,3023,2019-11-20 11:56:43,2019-11-20 11:56:43
2659,105,3022,2019-11-21 11:56:43,2019-11-21 11:56:43
2658,105,3021,2019-11-22 11:56:43,2019-11-22 11:56:43
2657,105,3020,2019-11-23 11:56:43,2019-11-23 11:56:43
2656,105,3019,2019-11-24 11:56:43,2019-11-24 11:56:43
2655,105,3018,2019-11-25 11:56:43,2019-11-25 11:56:43
2654,105,3017,2019-11-26 11:56:43,2019-11-26 11:56:43
2653,105,3016,2019-11-27 11:56:43,2019-11-27 11:56:43
2652,105,3015,2019-11-28 11:56:43,2019-11-28 11:56:43
2651,105,3014,2019-11-29 11:56:43,2019-11-29 11:56:43
2650,105,3013,2019-11-30 11:56:43,2019-11-30 11:56:43
2649,105,3012,2019-12-01 11:56:43,2019-12-01 11:56:43
2648,108,3011,2019-12-02 11:56:43,2019-12-02 11:56:43
2647,187,3004,2019-12-03 11:56:43,2019-12-03 11:56:43
2646,187,3003,2019-12-04 11:56:43,2019-12-04 11:56:43
2645,187,3002,2019-12-05 11:56:43,2019-12-05 11:56:43
2644,187,3001,2019-12-06 11:56:43,2019-12-06 11:56:43
2643,187,3000,2019-12-07 11:56:43,2019-12-07 11:56:43
2642,187,2999,2019-12-08 11:56:43,2019-12-08 11:56:43
2641,187,2998,2019-12-09 11:56:43,2019-12-09 11:56:43
2640,187,2997,2019-12-10 11:56:43,2019-12-10 11:56:43
2639,187,2996,2019-12-11 11:56:43,2019-12-11 11:56:43
2638,186,2995,2019-12-12 11:56:43,2019-12-12 11:56:43
2637,186,2994,2019-12-13 11:56:43,2019-12-13 11:56:43
2636,186,2993,2019-12-14 11:56:43,2019-12-14 11:56:43
2635,186,2992,2019-12-15 11:56:43,2019-12-15 11:56:43
2634,186,2991,2019-12-16 11:56:43,2019-12-16 11:56:43
2633,186,2990,2019-12-17 11:56:43,2019-12-17 11:56:43
2632,186,2989,2019-12-18 11:56:43,2019-12-18 11:56:43
2631,186,2988,2019-12-19 11:56:43,2019-12-19 11:56:43
2630,186,2987,2019-12-20 11:56:43,2019-12-20 11:56:43
2629,185,2986,2019-12-21 11:56:43,2019-12-21 11:56:43
2628,185,2985,2019-12-22 11:56:43,2019-12-22 11:56:43
2627,185,2984,2019-12-23 11:56:43,2019-12-23 11:56:43
2626,185,2983,2019-12-24 11:56:43,2019-12-24 11:56:43
2625,185,2982,2019-12-25 11:56:43,2019-12-25 11:56:43
2624,185,2981,2019-12-26 11:56:43,2019-12-26 11:56:43
2623,185,2980,2019-12-27 11:56:43,2019-12-27 11:56:43
2622,185,2979,2019-12-28 11:56:43,2019-12-28 11:56:43
2621,185,2978,2019-12-29 11:56:43,2019-12-29 11:56:43
2620,185,2977,2019-12-30 11:56:43,2019-12-30 11:56:43
2619,185,2976,2019-12-31 11:56:43,2019-12-31 11:56:43
2618,185,2975,2020-01-01 11:56:43,2020-01-01 11:56:43
2617,185,2974,2020-01-02 11:56:43,2020-01-02 11:56:43
2616,185,2973,2020-01-03 11:56:43,2020-01-03 11:56:43
2615,185,2972,2020-01-04 11:56:43,2020-01-04 11:56:43
2614,185,2971,2020-01-05 11:56:43,2020-01-05 11:56:43
2613,185,2970,2020-01-06 11:56:43,2020-01-06 11:56:43
2612,185,2969,2020-01-07 11:56:43,2020-01-07 11:56:43
2611,184,2968,2020-01-08 11:56:43,2020-01-08 11:56:43
2610,184,2967,2020-01-09 11:56:43,2020-01-09 11:56:43
2609,184,2966,2020-01-10 11:56:43,2020-01-10 11:56:43
2608,184,2965,2020-01-11 11:56:43,2020-01-11 11:56:43
2607,184,2964,2020-01-12 11:56:43,2020-01-12 11:56:43
2606,184,2963,2020-01-13 11:56:43,2020-01-13 11:56:43
2605,184,2962,2020-01-14 11:56:43,2020-01-14 11:56:43
2604,184,2961,2020-01-15 11:56:43,2020-01-15 11:56:43
2603,184,2960,2020-01-16 11:56:43,2020-01-16 11:56:43
2602,184,2959,2020-01-17 11:56:43,2020-01-17 11:56:43
2601,184,2958,2020-01-18 11:56:43,2020-01-18 11:56:43
2600,184,2957,2020-01-19 11:56:43,2020-01-19 11:56:43
2599,184,2956,2020-01-20 11:56:43,2020-01-20 11:56:43
2598,184,2955,2020-01-21 11:56:43,2020-01-21 11:56:43
2597,184,2954,2020-01-22 11:56:43,2020-01-22 11:56:43
2596,184,2953,2020-01-23 11:56:43,2020-01-23 11:56:43
2595,184,2952,2020-01-24 11:56:43,2020-01-24 11:56:43
2594,184,2951,2020-01-25 11:56:43,2020-01-25 11:56:43
2593,183,2950,2020-01-26 11:56:43,2020-01-26 11:56:43
2592,183,2949,2020-01-27 11:56:43,2020-01-27 11:56:43
2591,183,2948,2020-01-28 11:56:43,2020-01-28 11:56:43
2590,183,2947,2020-01-29 11:56:43,2020-01-29 11:56:43
2589,183,2946,2020-01-30 11:56:43,2020-01-30 11:56:43
2588,183,2945,2020-01-31 11:56:43,2020-01-31 11:56:43
2587,183,2944,2020-02-01 11:56:43,2020-02-01 11:56:43
2586,183,2943,2020-02-02 11:56:43,2020-02-02 11:56:43
2585,183,2942,2020-02-03 11:56:43,2020-02-03 11:56:43
2584,183,2941,2020-02-04 11:56:43,2020-02-04 11:56:43
2583,183,2940,2020-02-05 11:56:43,2020-02-05 11:56:43
2582,183,2939,2020-02-06 11:56:43,2020-02-06 11:56:43
2581,183,2938,2020-02-07 11:56:43,2020-02-07 11:56:43
2580,183,2937,2020-02-08 11:56:43,2020-02-08 11:56:43
2579,183,2936,2020-02-09 11:56:43,2020-02-09 11:56:43
2578,182,2935,2020-02-10 11:56:43,2020-02-10 11:56:43
2577,182,2934,2020-02-11 11:56:43,2020-02-11 11:56:43
2576,182,2933,2020-02-12 11:56:43,2020-02-12 11:56:43
2575,182,2932,2020-02-13 11:56:43,2020-02-13 11:56:43
2574,182,2931,2020-02-14 11:56:43,2020-02-14 11:56:43
2573,182,2930,2020-02-15 11:56:43,2020-02-15 11:56:43
2572,182,2929,2020-02-16 11:56:43,2020-02-16 11:56:43
2571,182,2928,2020-02-17 11:56:43,2020-02-17 11:56:43
2570,182,2927,2020-02-18 11:56:43,2020-02-18 11:56:43
2569,182,2926,2020-02-19 11:56:43,2020-02-19 11:56:43
2568,182,2925,2020-02-20 11:56:43,2020-02-20 11:56:43
2567,182,2924,2020-02-21 11:56:43,2020-02-21 11:56:43
2566,182,2923,2020-02-22 11:56:43,2020-02-22 11:56:43
2565,182,2922,2020-02-23 11:56:43,2020-02-23 11:56:43
2564,182,2921,2020-02-24 11:56:43,2020-02-24 11:56:43
2563,182,2920,2020-02-25 11:56:43,2020-02-25 11:56:43
2562,182,2919,2020-02-26 11:56:43,2020-02-26 11:56:43
2561,182,2918,2020-02-27 11:56:43,2020-02-27 11:56:43
2560,180,2917,2020-02-28 11:56:43,2020-02-28 11:56:43
2559,180,2916,2020-02-29 11:56:43,2020-02-29 11:56:43
2558,180,2915,2020-03-01 11:56:43,2020-03-01 11:56:43
2557,180,2914,2020-03-02 11:56:43,2020-03-02 11:56:43
2556,180,2913,2020-03-03 11:56:43,2020-03-03 11:56:43
2555,180,2912,2020-03-04 11:56:43,2020-03-04 11:56:43
2554,180,2911,2020-03-05 11:56:43,2020-03-05 11:56:43
2553,180,2910,2020-03-06 11:56:43,2020-03-06 11:56:43
2552,180,2909,2020-03-07 11:56:43,2020-03-07 11:56:43
2551,180,2908,2020-03-08 11:56:43,2020-03-08 11:56:43
2550,180,2907,2020-03-09 11:56:43,2020-03-09 11:56:43
